race_id,driver_id,constructor_id,position,q1,q2,q3
2009_4,raikkonen,ferrari,10,1:33.117,1:32.827,1:35.380
2009_4,kovalainen,mclaren,11,1:33.479,1:33.242,\N
2009_4,nakajima,williams,12,1:33.221,1:33.348,\N
2009_4,kubica,bmw_sauber,13,1:33.495,1:33.487,\N
2009_4,heidfeld,bmw_sauber,14,1:33.377,1:33.562,\N
2009_4,piquet_jr,renault,15,1:33.608,1:33.941,\N
2009_4,sutil,force_india,16,1:33.722,\N,\N
2009_4,buemi,toro_rosso,17,1:33.753,\N,\N
2009_4,fisichella,force_india,18,1:33.910,\N,\N
2009_4,webber,red_bull,19,1:34.038,\N,\N
2009_4,bourdais,toro_rosso,20,1:34.159,\N,\N
2009_5,button,brawn,1,1:20.707,1:20.192,1:20.527
2009_5,vettel,red_bull,2,1:20.715,1:20.220,1:20.660
2009_5,barrichello,brawn,3,1:20.808,1:19.954,1:20.762
2009_5,massa,ferrari,4,1:20.484,1:20.149,1:20.934
2009_5,webber,red_bull,5,1:20.689,1:20.007,1:21.049
2009_5,glock,toyota,6,1:20.877,1:20.107,1:21.247
2009_5,trulli,toyota,7,1:21.189,1:20.420,1:21.254
2009_5,alonso,renault,8,1:21.186,1:20.509,1:21.392
2009_5,rosberg,williams,9,1:20.745,1:20.256,1:22.558
2009_5,kubica,bmw_sauber,10,1:20.931,1:20.408,1:22.685
2009_5,nakajima,williams,11,1:20.818,1:20.531,\N
2009_5,piquet_jr,renault,12,1:21.128,1:20.604,\N
2009_5,heidfeld,bmw_sauber,13,1:21.095,1:20.676,\N
2009_5,hamilton,mclaren,14,1:20.991,1:20.805,\N
2009_5,buemi,toro_rosso,15,1:21.033,1:21.067,\N
2009_5,raikkonen,ferrari,16,1:21.291,\N,\N
2009_5,bourdais,toro_rosso,17,1:21.300,\N,\N
2009_5,kovalainen,mclaren,18,1:21.675,\N,\N
2009_5,sutil,force_india,19,1:21.742,\N,\N
2009_5,fisichella,force_india,20,1:22.204,\N,\N
2009_6,button,brawn,1,1:15.210,1:15.016,1:14.902
2009_6,raikkonen,ferrari,2,1:15.746,1:14.514,1:14.927
2009_6,barrichello,brawn,3,1:15.425,1:14.829,1:15.077
2009_6,vettel,red_bull,4,1:15.915,1:14.879,1:15.271
2009_6,massa,ferrari,5,1:15.340,1:15.001,1:15.437
2009_6,rosberg,williams,6,1:15.094,1:14.846,1:15.455
2009_6,kovalainen,mclaren,7,1:15.495,1:14.809,1:15.516
2009_6,webber,red_bull,8,1:15.260,1:14.825,1:15.653
2009_6,alonso,renault,9,1:15.898,1:15.200,1:16.009
2009_6,nakajima,williams,10,1:15.930,1:15.579,1:17.344
2009_6,buemi,toro_rosso,11,1:15.834,1:15.833,\N
2009_6,piquet_jr,renault,12,1:16.013,1:15.837,\N
2009_6,fisichella,force_india,13,1:16.063,1:16.146,\N
2009_6,bourdais,toro_rosso,14,1:16.120,1:16.281,\N
2009_6,sutil,force_india,15,1:16.248,1:16.545,\N
2009_6,hamilton,mclaren,16,1:16.264,\N,\N
2009_6,heidfeld,bmw_sauber,17,1:16.264,\N,\N
2009_6,kubica,bmw_sauber,18,1:16.405,\N,\N
2009_6,trulli,toyota,19,1:16.548,\N,\N
2009_6,glock,toyota,20,1:16.788,\N,\N
2009_7,vettel,red_bull,1,1:27.330,1:27.016,1:28.316
2009_7,button,brawn,2,1:27.355,1:27.230,1:28.421
2009_7,barrichello,brawn,3,1:27.371,1:27.418,1:28.579
2009_7,webber,red_bull,4,1:27.466,1:27.416,1:28.613
2009_7,trulli,toyota,5,1:27.529,1:27.195,1:28.666
2009_7,raikkonen,ferrari,6,1:27.556,1:27.387,1:28.815
2009_7,massa,ferrari,7,1:27.508,1:27.349,1:28.858
2009_7,alonso,renault,8,1:27.988,1:27.473,1:29.075
2009_7,rosberg,williams,9,1:27.517,1:27.418,1:29.191
2009_7,kubica,bmw_sauber,10,1:27.788,1:27.455,1:29.357
2009_7,heidfeld,bmw_sauber,11,1:27.795,1:27.521,\N
2009_7,nakajima,williams,12,1:27.691,1:27.629,\N
2009_7,glock,toyota,13,1:28.160,1:27.795,\N
2009_7,kovalainen,mclaren,14,1:28.199,1:28.207,\N
2009_7,sutil,force_india,15,1:28.278,1:28.391,\N
2009_7,hamilton,mclaren,16,1:28.318,\N,\N
2009_7,piquet_jr,renault,17,1:28.582,\N,\N
2009_7,buemi,toro_rosso,18,1:28.708,\N,\N
2009_7,fisichella,force_india,19,1:28.717,\N,\N
2009_7,bourdais,toro_rosso,20,1:28.918,\N,\N
2009_8,vettel,red_bull,1,1:18.685,1:18.119,1:19.509
2009_8,barrichello,brawn,2,1:19.325,1:18.335,1:19.856
2009_8,webber,red_bull,3,1:18.674,1:18.209,1:19.868
2009_8,trulli,toyota,4,1:18.886,1:18.240,1:20.091
2009_8,nakajima,williams,5,1:18.530,1:18.575,1:20.216
2009_8,button,brawn,6,1:18.957,1:18.663,1:20.289
2009_8,rosberg,williams,7,1:19.228,1:18.591,1:20.361
2009_8,glock,toyota,8,1:19.198,1:18.791,1:20.490
2009_8,raikkonen,ferrari,9,1:19.010,1:18.566,1:20.715
2009_8,alonso,renault,10,1:19.167,1:18.761,1:20.741
2009_8,massa,ferrari,11,1:19.148,1:18.927,\N
2009_8,kubica,bmw_sauber,12,1:19.730,1:19.308,\N
2009_8,kovalainen,mclaren,13,1:19.732,1:19.353,\N
2009_8,piquet_jr,renault,14,1:19.555,1:19.392,\N
2009_8,heidfeld,bmw_sauber,15,1:19.559,1:19.448,\N
2009_8,fisichella,force_india,16,1:19.802,\N,\N
2009_8,bourdais,toro_rosso,17,1:19.898,\N,\N
2009_8,sutil,force_india,18,1:19.909,\N,\N
2009_8,hamilton,mclaren,19,1:19.917,\N,\N
2009_8,buemi,toro_rosso,20,1:20.236,\N,\N
2009_9,webber,red_bull,1,1:31.257,1:38.038,1:32.230
2009_9,barrichello,brawn,2,1:31.482,1:34.455,1:32.357
2009_9,button,brawn,3,1:31.568,1:39.032,1:32.473
2009_9,vettel,red_bull,4,1:31.430,1:39.504,1:32.480
2009_9,hamilton,mclaren,5,1:31.473,1:39.149,1:32.616
2009_9,kovalainen,mclaren,6,1:31.881,1:40.826,1:33.859
2009_9,sutil,force_india,7,1:32.015,1:36.740,1:34.316
2009_9,massa,ferrari,8,1:31.600,1:41.708,1:34.574
2009_9,raikkonen,ferrari,9,1:31.869,1:41.730,1:34.710
2009_9,piquet_jr,renault,10,1:32.128,1:35.737,1:34.803
2009_9,heidfeld,bmw_sauber,11,1:31.771,1:42.310,\N
2009_9,alonso,renault,12,1:31.302,1:42.318,\N
2009_9,nakajima,williams,13,1:31.884,1:42.500,\N
2009_9,trulli,toyota,14,1:31.760,1:42.771,\N
2009_9,rosberg,williams,15,1:31.598,1:42.859,\N
2009_9,kubica,bmw_sauber,16,1:32.190,\N,\N
2009_9,buemi,toro_rosso,17,1:32.251,\N,\N
2009_9,fisichella,force_india,18,1:32.402,\N,\N
2009_9,glock,toyota,19,1:32.423,\N,\N
2009_9,bourdais,toro_rosso,20,1:33.559,\N,\N
2009_10,alonso,renault,1,1:21.313,1:20.826,1:21.569
2009_10,vettel,red_bull,2,1:21.178,1:20.604,1:21.607
2009_10,webber,red_bull,3,1:20.964,1:20.358,1:21.741
2009_10,hamilton,mclaren,4,1:20.842,1:20.465,1:21.839
2009_10,rosberg,williams,5,1:20.793,1:20.862,1:21.890
2009_10,kovalainen,mclaren,6,1:21.659,1:20.807,1:22.095
2009_10,raikkonen,ferrari,7,1:21.500,1:20.647,1:22.468
2009_10,button,brawn,8,1:21.471,1:20.707,1:22.511
2009_10,nakajima,williams,9,1:21.407,1:20.570,1:22.835
2009_10,massa,ferrari,10,1:21.420,1:20.823,\N
2009_10,buemi,toro_rosso,11,1:21.571,1:21.002,\N
2009_10,trulli,toyota,12,1:21.416,1:21.082,\N
2009_10,barrichello,brawn,13,1:21.558,1:21.222,\N
2009_10,glock,toyota,14,1:21.584,1:21.242,\N
2009_10,piquet_jr,renault,15,1:21.278,1:21.389,\N
2009_10,heidfeld,bmw_sauber,16,1:21.738,\N,\N
2009_10,fisichella,force_india,17,1:21.807,\N,\N
2009_10,sutil,force_india,18,1:21.868,\N,\N
2009_10,kubica,bmw_sauber,19,1:21.901,\N,\N
2009_10,alguersuari,toro_rosso,20,1:22.359,\N,\N
2009_11,hamilton,mclaren,1,1:38.649,1:38.182,1:39.489
2009_11,kovalainen,mclaren,2,1:38.816,1:38.230,1:39.532
2009_11,barrichello,brawn,3,1:39.019,1:38.076,1:39.563
2009_11,vettel,red_bull,4,1:39.295,1:38.273,1:39.789
2009_11,button,brawn,5,1:38.531,1:38.601,1:39.821
2009_11,raikkonen,ferrari,6,1:38.843,1:38.782,1:40.144
2009_11,rosberg,williams,7,1:39.039,1:38.346,1:40.185
2009_11,alonso,renault,8,1:39.155,1:38.717,1:40.236
2009_11,webber,red_bull,9,1:38.983,1:38.625,1:40.239
2009_11,kubica,bmw_sauber,10,1:38.806,1:38.747,1:40.512
2009_11,heidfeld,bmw_sauber,11,1:39.032,1:38.826,\N
2009_11,sutil,force_india,12,1:39.145,1:38.846,\N
2009_11,glock,toyota,13,1:39.459,1:38.991,\N
2009_11,grosjean,renault,14,1:39.322,1:39.040,\N
2009_11,buemi,toro_rosso,15,1:38.912,1:39.514,\N
2009_11,fisichella,force_india,16,1:39.531,\N,\N
2009_11,nakajima,williams,17,1:39.795,\N,\N
2009_11,trulli,toyota,18,1:39.807,\N,\N
2009_11,alguersuari,toro_rosso,19,1:39.925,\N,\N
2009_11,badoer,ferrari,20,1:41.413,\N,\N
2009_12,fisichella,force_india,1,1:45.102,1:44.667,1:46.308
2009_12,trulli,toyota,2,1:45.140,1:44.503,1:46.395
2009_12,heidfeld,bmw_sauber,3,1:45.566,1:44.709,1:46.500
2009_12,barrichello,brawn,4,1:45.237,1:44.834,1:46.513
2009_12,kubica,bmw_sauber,5,1:45.655,1:44.557,1:46.586
2009_12,raikkonen,ferrari,6,1:45.579,1:44.953,1:46.633
2009_12,glock,toyota,7,1:45.450,1:44.877,1:46.677
2009_12,vettel,red_bull,8,1:45.372,1:44.592,1:46.761
2009_12,webber,red_bull,9,1:45.350,1:44.924,1:46.788
2009_12,rosberg,williams,10,1:45.486,1:45.047,1:47.362
2009_12,sutil,force_india,11,1:45.239,1:45.119,\N
2009_12,hamilton,mclaren,12,1:45.767,1:45.122,\N
2009_12,alonso,renault,13,1:45.707,1:45.136,\N
2009_12,button,brawn,14,1:45.761,1:45.251,\N
2009_12,kovalainen,mclaren,15,1:45.705,1:45.259,\N
2009_12,buemi,toro_rosso,16,1:45.951,\N,\N
2009_12,alguersuari,toro_rosso,17,1:46.302,\N,\N
2009_12,nakajima,williams,18,1:46.307,\N,\N
2009_12,grosjean,renault,19,1:46.359,\N,\N
2009_12,badoer,ferrari,20,1:46.957,\N,\N
2009_13,hamilton,mclaren,1,1:23.375,1:22.973,1:24.066
2009_13,sutil,force_india,2,1:23.576,1:23.070,1:24.261
2009_13,raikkonen,ferrari,3,1:23.349,1:23.426,1:24.523
2009_13,kovalainen,mclaren,4,1:23.515,1:23.528,1:24.845
2009_13,barrichello,brawn,5,1:23.483,1:22.976,1:25.015
2009_13,button,brawn,6,1:23.403,1:22.955,1:25.030
2009_13,liuzzi,force_india,7,1:23.578,1:23.207,1:25.043
2009_13,alonso,renault,8,1:23.708,1:23.497,1:25.072
2009_13,vettel,red_bull,9,1:23.558,1:23.545,1:25.180
2009_13,webber,red_bull,10,1:23.755,1:23.273,1:25.314
2009_13,trulli,toyota,11,1:24.014,1:23.611,\N
2009_13,grosjean,renault,12,1:23.975,1:23.728,\N
2009_13,kubica,bmw_sauber,13,1:24.001,1:23.866,\N
2009_13,fisichella,ferrari,14,1:23.828,1:23.901,\N
2009_13,heidfeld,bmw_sauber,15,1:23.584,1:24.275,\N
2009_13,glock,toyota,16,1:24.036,\N,\N
2009_13,nakajima,williams,17,1:24.074,\N,\N
2009_13,rosberg,williams,18,1:24.121,\N,\N
2009_13,buemi,toro_rosso,19,1:24.220,\N,\N
2009_13,alguersuari,toro_rosso,20,1:24.951,\N,\N
2009_14,hamilton,mclaren,1,1:46.977,1:46.657,1:47.891
2009_14,vettel,red_bull,2,1:47.541,1:46.362,1:48.204
2009_14,rosberg,williams,3,1:47.390,1:46.197,1:48.348
2009_14,webber,red_bull,4,1:47.646,1:46.328,1:48.722
2009_14,barrichello,brawn,5,1:47.397,1:46.787,1:48.828
2009_14,alonso,renault,6,1:47.757,1:46.767,1:49.054
2009_14,glock,toyota,7,1:47.770,1:46.707,1:49.180
2009_14,heidfeld,bmw_sauber,8,1:47.347,1:46.832,1:49.307
2009_14,kubica,bmw_sauber,9,1:47.615,1:46.813,1:49.514
2009_14,kovalainen,mclaren,10,1:47.542,1:46.842,1:49.778
2009_14,nakajima,williams,11,1:47.637,1:47.013,\N
2009_14,button,brawn,12,1:47.180,1:47.141,\N
2009_14,raikkonen,ferrari,13,1:47.293,1:47.177,\N
2009_14,buemi,toro_rosso,14,1:47.677,1:47.369,\N
2009_14,trulli,toyota,15,1:47.690,1:47.413,\N
2009_14,sutil,force_india,16,1:48.231,\N,\N
2009_14,alguersuari,toro_rosso,17,1:48.340,\N,\N
2009_14,fisichella,ferrari,18,1:48.350,\N,\N
2009_14,grosjean,renault,19,1:48.544,\N,\N
2009_14,liuzzi,force_india,20,1:48.792,\N,\N
2009_15,vettel,red_bull,1,1:30.883,1:30.341,1:32.160
2009_15,trulli,toyota,2,1:31.063,1:30.737,1:32.220
2009_15,hamilton,mclaren,3,1:30.917,1:30.627,1:32.395
2009_15,sutil,force_india,4,1:31.386,1:31.222,1:32.466
2009_15,barrichello,brawn,5,1:31.272,1:31.055,1:32.660
2009_15,heidfeld,bmw_sauber,6,1:31.501,1:31.260,1:32.945
2009_15,button,brawn,7,1:31.041,1:30.880,1:32.962
2009_15,raikkonen,ferrari,8,1:31.288,1:31.052,1:32.980
2009_15,kovalainen,mclaren,9,1:31.499,1:31.223,\N
2009_15,buemi,toro_rosso,10,1:31.196,1:31.103,\N
2009_15,rosberg,williams,11,1:31.286,1:31.482,\N
2009_15,alonso,renault,12,1:31.401,1:31.638,\N
2009_15,kubica,bmw_sauber,13,1:31.417,1:32.341,\N
2009_15,glock,toyota,14,1:31.550,\N,\N
2009_15,alguersuari,toro_rosso,15,1:31.571,\N,\N
2009_15,fisichella,ferrari,16,1:31.704,\N,\N
2009_15,nakajima,williams,17,1:31.718,\N,\N
2009_15,grosjean,renault,18,1:32.073,\N,\N
2009_15,liuzzi,force_india,19,1:32.087,\N,\N
2009_15,webber,red_bull,20,\N,\N,\N
2009_16,barrichello,brawn,1,1:24.100,1:21.659,1:19.576
2009_16,webber,red_bull,2,1:24.722,1:20.803,1:19.668
2009_16,sutil,force_india,3,1:24.447,1:20.753,1:19.912
2009_16,trulli,toyota,4,1:24.621,1:20.635,1:20.097
2009_16,raikkonen,ferrari,5,1:23.047,1:21.378,1:20.168
2009_16,buemi,toro_rosso,6,1:24.591,1:20.701,1:20.250
2009_16,rosberg,williams,7,1:22.828,1:20.368,1:20.326
2009_16,kubica,bmw_sauber,8,1:23.072,1:21.147,1:20.631
2009_16,nakajima,williams,9,1:23.161,1:20.427,1:20.674
2009_16,alonso,renault,10,1:24.842,1:21.657,1:21.422
2009_16,kobayashi,toyota,11,1:24.335,1:21.960,\N
2009_16,alguersuari,toro_rosso,12,1:24.773,1:22.231,\N
2009_16,grosjean,renault,13,1:24.394,1:22.477,\N
2009_16,button,brawn,14,1:24.297,1:22.504,\N
2009_16,liuzzi,force_india,15,1:24.645,\N,\N
2009_16,vettel,red_bull,16,1:25.009,\N,\N
2009_16,kovalainen,mclaren,17,1:25.052,\N,\N
2009_16,hamilton,mclaren,18,1:25.192,\N,\N
2009_16,heidfeld,bmw_sauber,19,1:25.515,\N,\N
2009_16,fisichella,ferrari,20,1:40.703,\N,\N
2009_17,hamilton,mclaren,1,1:39.873,1:39.695,1:40.948
2009_17,vettel,red_bull,2,1:40.666,1:39.984,1:41.615
2009_17,webber,red_bull,3,1:40.667,1:40.272,1:41.726
2009_17,barrichello,brawn,4,1:40.574,1:40.421,1:41.786
2009_17,button,brawn,5,1:40.378,1:40.148,1:41.892
2009_17,trulli,toyota,6,1:40.517,1:40.373,1:41.897
2009_17,kubica,bmw_sauber,7,1:40.520,1:40.545,1:41.992
2009_17,heidfeld,bmw_sauber,8,1:40.558,1:40.635,1:42.343
2009_17,rosberg,williams,9,1:40.842,1:40.661,1:42.583
2009_17,buemi,toro_rosso,10,1:40.908,1:40.430,1:42.713
2009_17,raikkonen,ferrari,11,1:41.100,1:40.726,\N
2009_17,kobayashi,toyota,12,1:41.035,1:40.777,\N
2009_17,kovalainen,mclaren,13,1:40.808,1:40.983,\N
2009_17,nakajima,williams,14,1:41.096,1:41.148,\N
2009_17,alguersuari,toro_rosso,15,1:41.503,1:41.689,\N
2009_17,alonso,renault,16,1:41.667,\N,\N
2009_17,liuzzi,force_india,17,1:41.701,\N,\N
2009_17,sutil,force_india,18,1:41.836,\N,\N
2009_17,grosjean,renault,19,1:41.950,\N,\N
2009_17,fisichella,ferrari,20,1:42.184,\N,\N
2010_1,vettel,red_bull,1,1:55.029,1:53.883,1:54.101
2010_1,massa,ferrari,2,1:55.313,1:54.331,1:54.242
2010_1,alonso,ferrari,3,1:54.612,1:54.172,1:54.608
2010_1,hamilton,mclaren,4,1:55.341,1:54.707,1:55.217
2010_1,rosberg,mercedes,5,1:55.463,1:54.682,1:55.241
2010_1,webber,red_bull,6,1:55.298,1:54.318,1:55.284
2010_1,michael_schumacher,mercedes,7,1:55.593,1:55.105,1:55.524
2010_1,button,mclaren,8,1:55.715,1:55.168,1:55.672
2010_1,kubica,renault,9,1:55.511,1:54.963,1:55.885
2010_1,sutil,force_india,10,1:55.213,1:54.996,1:56.309
2010_1,barrichello,williams,11,1:55.969,1:55.330,\N
2010_1,liuzzi,force_india,12,1:55.628,1:55.623,\N
2010_1,hulkenberg,williams,13,1:56.375,1:55.857,\N
2010_1,rosa,sauber,14,1:56.428,1:56.237,\N
2010_1,buemi,toro_rosso,15,1:56.189,1:56.265,\N
2010_1,kobayashi,sauber,16,1:56.541,1:56.270,\N
2010_1,petrov,renault,17,1:56.167,1:56.619,\N
2010_1,alguersuari,toro_rosso,18,1:57.071,\N,\N
2010_1,glock,virgin,19,1:59.728,\N,\N
2010_1,trulli,lotus_racing,20,1:59.852,\N,\N
2010_1,kovalainen,lotus_racing,21,2:00.313,\N,\N
2010_1,grassi,virgin,22,2:00.587,\N,\N
2010_1,bruno_senna,hrt,23,2:03.204,\N,\N
2010_1,chandhok,hrt,24,2:04.904,\N,\N
2010_2,vettel,red_bull,1,1:24.774,1:24.096,1:23.919
2010_2,webber,red_bull,2,1:25.286,1:24.276,1:24.035
2010_2,alonso,ferrari,3,1:25.082,1:24.335,1:24.111
2010_2,button,mclaren,4,1:24.897,1:24.531,1:24.675
2010_2,massa,ferrari,5,1:25.548,1:25.010,1:24.837
2010_2,rosberg,mercedes,6,1:24.788,1:24.788,1:24.884
2010_2,michael_schumacher,mercedes,7,1:25.351,1:24.871,1:24.927
2010_2,barrichello,williams,8,1:25.702,1:25.085,1:25.217
2010_2,kubica,renault,9,1:25.588,1:25.122,1:25.372
2010_2,sutil,force_india,10,1:25.504,1:25.046,1:26.036
2010_2,hamilton,mclaren,11,1:25.046,1:25.184,\N
2010_2,buemi,toro_rosso,12,1:26.061,1:25.638,\N
2010_2,liuzzi,force_india,13,1:26.170,1:25.743,\N
2010_2,rosa,sauber,14,1:26.089,1:25.747,\N
2010_2,hulkenberg,williams,15,1:25.866,1:25.748,\N
2010_2,kobayashi,sauber,16,1:26.251,1:25.777,\N
2010_2,alguersuari,toro_rosso,17,1:26.095,1:26.089,\N
2010_2,petrov,renault,18,1:26.471,\N,\N
2010_2,kovalainen,lotus_racing,19,1:28.797,\N,\N
2010_2,trulli,lotus_racing,20,1:29.111,\N,\N
2010_2,glock,virgin,21,1:29.592,\N,\N
2010_2,grassi,virgin,22,1:30.185,\N,\N
2010_2,bruno_senna,hrt,23,1:30.526,\N,\N
2010_2,chandhok,hrt,24,1:30.613,\N,\N
2010_3,webber,red_bull,1,1:51.886,1:48.210,1:49.327
2010_3,rosberg,mercedes,2,1:52.560,1:47.417,1:50.673
2010_3,vettel,red_bull,3,1:47.632,1:46.828,1:50.789
2010_3,sutil,force_india,4,1:49.479,1:47.085,1:50.914
2010_3,hulkenberg,williams,5,1:49.664,1:47.346,1:51.001
2010_3,kubica,renault,6,1:46.283,1:46.951,1:51.051
2010_3,barrichello,williams,7,1:50.301,1:48.371,1:51.511
2010_3,michael_schumacher,mercedes,8,1:52.239,1:48.400,1:51.717
2010_3,kobayashi,sauber,9,1:48.467,1:47.792,1:51.767
2010_3,liuzzi,force_india,10,1:49.922,1:48.238,1:52.254
2010_3,petrov,renault,11,1:47.952,1:48.760,\N
2010_3,rosa,sauber,12,1:47.153,1:48.771,\N
2010_3,buemi,toro_rosso,13,1:48.945,1:49.207,\N
2010_3,alguersuari,toro_rosso,14,1:48.655,1:49.464,\N
2010_3,kovalainen,lotus_racing,15,1:52.875,1:52.270,\N
2010_3,glock,virgin,16,1:52.398,1:52.520,\N
2010_3,button,mclaren,17,1:52.211,\N,\N
2010_3,trulli,lotus_racing,18,1:52.884,\N,\N
2010_3,alonso,ferrari,19,1:53.044,\N,\N
2010_3,hamilton,mclaren,20,1:53.050,\N,\N
2010_3,massa,ferrari,21,1:53.283,\N,\N
2010_3,chandhok,hrt,22,1:56.299,\N,\N
2010_3,bruno_senna,hrt,23,1:57.269,\N,\N
2010_3,grassi,virgin,24,1:59.977,\N,\N
2010_4,vettel,red_bull,1,1:36.317,1:35.280,1:34.558
2010_4,webber,red_bull,2,1:35.978,1:35.100,1:34.808
2010_4,alonso,ferrari,3,1:35.987,1:35.235,1:34.913
2010_4,rosberg,mercedes,4,1:35.952,1:35.134,1:34.923
2010_4,button,mclaren,5,1:36.122,1:35.443,1:34.979
2010_4,hamilton,mclaren,6,1:35.641,1:34.928,1:35.034
2010_4,massa,ferrari,7,1:36.076,1:35.290,1:35.180
2010_4,kubica,renault,8,1:36.348,1:35.550,1:35.364
2010_4,michael_schumacher,mercedes,9,1:36.484,1:35.715,1:35.646
2010_4,sutil,force_india,10,1:36.671,1:35.665,1:35.963
2010_4,barrichello,williams,11,1:36.664,1:35.748,\N
2010_4,alguersuari,toro_rosso,12,1:36.618,1:36.047,\N
2010_4,buemi,toro_rosso,13,1:36.793,1:36.149,\N
2010_4,petrov,renault,14,1:37.031,1:36.311,\N
2010_4,kobayashi,sauber,15,1:37.044,1:36.422,\N
2010_4,hulkenberg,williams,16,1:37.049,1:36.647,\N
2010_4,rosa,sauber,17,1:37.050,1:37.020,\N
2010_4,liuzzi,force_india,18,1:37.161,\N,\N
2010_4,glock,virgin,19,1:39.278,\N,\N
2010_4,trulli,lotus_racing,20,1:39.399,\N,\N
2010_4,kovalainen,lotus_racing,21,1:39.520,\N,\N
2010_4,grassi,virgin,22,1:39.783,\N,\N
2010_4,bruno_senna,hrt,23,1:40.469,\N,\N
2010_4,chandhok,hrt,24,1:40.578,\N,\N
2010_5,webber,red_bull,1,1:21.412,1:20.655,1:19.995
2010_5,vettel,red_bull,2,1:21.680,1:20.772,1:20.101
2010_5,hamilton,mclaren,3,1:21.723,1:21.415,1:20.829
2010_5,alonso,ferrari,4,1:21.957,1:21.549,1:20.937
2010_5,button,mclaren,5,1:21.915,1:21.168,1:20.991
2010_5,michael_schumacher,mercedes,6,1:22.528,1:21.557,1:21.294
2010_5,kubica,renault,7,1:22.488,1:21.599,1:21.353
2010_5,rosberg,mercedes,8,1:22.419,1:21.867,1:21.408
2010_5,massa,ferrari,9,1:22.564,1:21.841,1:21.585
2010_5,kobayashi,sauber,10,1:22.577,1:21.725,1:21.984
2010_5,sutil,force_india,11,1:22.628,1:21.985,\N
2010_5,rosa,sauber,12,1:22.211,1:22.026,\N
2010_5,hulkenberg,williams,13,1:22.857,1:22.131,\N
2010_5,petrov,renault,14,1:22.976,1:22.139,\N
2010_5,buemi,toro_rosso,15,1:22.699,1:22.191,\N
2010_5,alguersuari,toro_rosso,16,1:22.593,1:22.207,\N
2010_5,liuzzi,force_india,17,1:23.084,1:22.854,\N
2010_5,barrichello,williams,18,1:23.125,\N,\N
2010_5,trulli,lotus_racing,19,1:24.674,\N,\N
2010_5,kovalainen,lotus_racing,20,1:24.748,\N,\N
2010_5,glock,virgin,21,1:25.475,\N,\N
2010_5,grassi,virgin,22,1:25.556,\N,\N
2010_5,chandhok,hrt,23,1:26.750,\N,\N
2010_5,bruno_senna,hrt,24,1:27.122,\N,\N
2010_6,webber,red_bull,1,1:15.035,1:14.462,1:13.826
2010_6,kubica,renault,2,1:15.045,1:14.549,1:14.120
2010_6,vettel,red_bull,3,1:15.110,1:14.568,1:14.227
2010_6,massa,ferrari,4,1:14.757,1:14.405,1:14.283
2010_6,hamilton,mclaren,5,1:15.676,1:14.527,1:14.432
2010_6,rosberg,mercedes,6,1:15.188,1:14.375,1:14.544
2010_6,michael_schumacher,mercedes,7,1:15.649,1:14.691,1:14.590
2010_6,button,mclaren,8,1:15.623,1:15.150,1:14.637
2010_6,barrichello,williams,9,1:15.590,1:15.083,1:14.901
2010_6,liuzzi,force_india,10,1:15.397,1:15.061,1:15.170
2010_6,hulkenberg,williams,11,1:16.030,1:15.317,\N
2010_6,sutil,force_india,12,1:15.445,1:15.318,\N
2010_6,buemi,toro_rosso,13,1:15.961,1:15.413,\N
2010_6,petrov,renault,14,1:15.482,1:15.576,\N
2010_6,rosa,sauber,15,1:15.908,1:15.692,\N
2010_6,kobayashi,sauber,16,1:16.175,1:15.992,\N
2010_6,alguersuari,toro_rosso,17,1:16.021,1:16.176,\N
2010_6,kovalainen,lotus_racing,18,1:17.094,\N,\N
2010_6,trulli,lotus_racing,19,1:17.134,\N,\N
2010_6,glock,virgin,20,1:17.377,\N,\N
2010_6,grassi,virgin,21,1:17.864,\N,\N
2010_6,bruno_senna,hrt,22,1:18.509,\N,\N
2010_6,chandhok,hrt,23,1:19.559,\N,\N
2010_6,alonso,ferrari,24,\N,\N,\N
2010_7,webber,red_bull,1,1:27.500,1:26.818,1:26.295
2010_7,hamilton,mclaren,2,1:27.667,1:27.013,1:26.433
2010_7,vettel,red_bull,3,1:27.067,1:26.729,1:26.760
2010_7,button,mclaren,4,1:27.555,1:27.277,1:26.781
2010_7,michael_schumacher,mercedes,5,1:27.756,1:27.438,1:26.857
2010_7,rosberg,mercedes,6,1:27.649,1:27.141,1:26.952
2010_7,kubica,renault,7,1:27.766,1:27.426,1:27.039
2010_7,massa,ferrari,8,1:27.993,1:27.200,1:27.082
2010_7,petrov,renault,9,1:27.620,1:27.387,1:27.430
2010_7,kobayashi,sauber,10,1:28.158,1:27.434,1:28.122
2010_7,sutil,force_india,11,1:27.951,1:27.525,\N
2010_7,alonso,ferrari,12,1:27.857,1:27.612,\N
2010_7,rosa,sauber,13,1:28.147,1:27.879,\N
2010_7,buemi,toro_rosso,14,1:28.534,1:28.273,\N
2010_7,barrichello,williams,15,1:28.336,1:28.392,\N
2010_7,alguersuari,toro_rosso,16,1:28.460,1:28.540,\N
2010_7,hulkenberg,williams,17,1:28.227,1:28.841,\N
2010_7,liuzzi,force_india,18,1:28.958,\N,\N
2010_7,trulli,lotus_racing,19,1:30.237,\N,\N
2010_7,kovalainen,lotus_racing,20,1:30.519,\N,\N
2010_7,glock,virgin,21,1:30.744,\N,\N
2010_7,bruno_senna,hrt,22,1:31.266,\N,\N
2010_7,grassi,virgin,23,1:31.989,\N,\N
