race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
2009_4,heidfeld,bmw_sauber,14,19,19,0.0,56,+1 Lap
2009_4,nakajima,williams,12,\N,20,0.0,48,Oil pressure
2009_5,button,brawn,1,1,1,10.0,66,Finished
2009_5,barrichello,brawn,3,2,2,8.0,66,Finished
2009_5,webber,red_bull,5,3,3,6.0,66,Finished
2009_5,vettel,red_bull,2,4,4,5.0,66,Finished
2009_5,alonso,renault,8,5,5,4.0,66,Finished
2009_5,massa,ferrari,4,6,6,3.0,66,Finished
2009_5,heidfeld,bmw_sauber,13,7,7,2.0,66,Finished
2009_5,rosberg,williams,9,8,8,1.0,66,Finished
2009_5,hamilton,mclaren,14,9,9,0.0,65,+1 Lap
2009_5,glock,toyota,6,10,10,0.0,65,+1 Lap
2009_5,kubica,bmw_sauber,10,11,11,0.0,65,+1 Lap
2009_5,piquet_jr,renault,12,12,12,0.0,65,+1 Lap
2009_5,nakajima,williams,11,13,13,0.0,65,+1 Lap
2009_5,fisichella,force_india,20,14,14,0.0,65,+1 Lap
2009_5,raikkonen,ferrari,16,\N,15,0.0,17,Hydraulics
2009_5,kovalainen,mclaren,18,\N,16,0.0,7,Gearbox
2009_5,trulli,toyota,7,\N,17,0.0,0,Collision
2009_5,buemi,toro_rosso,15,\N,18,0.0,0,Collision
2009_5,bourdais,toro_rosso,17,\N,19,0.0,0,Collision
2009_5,sutil,force_india,19,\N,20,0.0,0,Collision
2009_6,button,brawn,1,1,1,10.0,78,Finished
2009_6,barrichello,brawn,3,2,2,8.0,78,Finished
2009_6,raikkonen,ferrari,2,3,3,6.0,78,Finished
2009_6,massa,ferrari,5,4,4,5.0,78,Finished
2009_6,webber,red_bull,8,5,5,4.0,78,Finished
2009_6,rosberg,williams,6,6,6,3.0,78,Finished
2009_6,alonso,renault,9,7,7,2.0,78,Finished
2009_6,bourdais,toro_rosso,14,8,8,1.0,78,Finished
2009_6,fisichella,force_india,13,9,9,0.0,78,Finished
2009_6,glock,toyota,20,10,10,0.0,77,+1 Lap
2009_6,heidfeld,bmw_sauber,16,11,11,0.0,77,+1 Lap
2009_6,hamilton,mclaren,19,12,12,0.0,77,+1 Lap
2009_6,trulli,toyota,18,13,13,0.0,77,+1 Lap
2009_6,sutil,force_india,15,14,14,0.0,77,+1 Lap
2009_6,nakajima,williams,10,15,15,0.0,76,Accident
2009_6,kovalainen,mclaren,7,\N,16,0.0,51,Accident
2009_6,kubica,bmw_sauber,17,\N,17,0.0,28,Brakes
2009_6,vettel,red_bull,4,\N,18,0.0,15,Accident
2009_6,piquet_jr,renault,12,\N,19,0.0,10,Collision
2009_6,buemi,toro_rosso,11,\N,20,0.0,10,Collision
2009_7,button,brawn,2,1,1,10.0,58,Finished
2009_7,webber,red_bull,4,2,2,8.0,58,Finished
2009_7,vettel,red_bull,1,3,3,6.0,58,Finished
2009_7,trulli,toyota,5,4,4,5.0,58,Finished
2009_7,rosberg,williams,9,5,5,4.0,58,Finished
2009_7,massa,ferrari,7,6,6,3.0,58,Finished
2009_7,kubica,bmw_sauber,10,7,7,2.0,58,Finished
2009_7,glock,toyota,13,8,8,1.0,58,Finished
2009_7,raikkonen,ferrari,6,9,9,0.0,58,Finished
2009_7,alonso,renault,8,10,10,0.0,58,Finished
2009_7,heidfeld,bmw_sauber,11,11,11,0.0,58,Finished
2009_7,nakajima,williams,12,12,12,0.0,58,Finished
2009_7,hamilton,mclaren,16,13,13,0.0,58,Finished
2009_7,kovalainen,mclaren,14,14,14,0.0,57,+1 Lap
2009_7,buemi,toro_rosso,18,15,15,0.0,57,+1 Lap
2009_7,piquet_jr,renault,17,16,16,0.0,57,+1 Lap
2009_7,sutil,force_india,15,17,17,0.0,57,+1 Lap
2009_7,bourdais,toro_rosso,20,18,18,0.0,57,+1 Lap
2009_7,barrichello,brawn,3,\N,19,0.0,47,Gearbox
2009_7,fisichella,force_india,19,\N,20,0.0,4,Brakes
2009_8,vettel,red_bull,1,1,1,10.0,60,Finished
2009_8,webber,red_bull,3,2,2,8.0,60,Finished
2009_8,barrichello,brawn,2,3,3,6.0,60,Finished
2009_8,massa,ferrari,11,4,4,5.0,60,Finished
2009_8,rosberg,williams,7,5,5,4.0,60,Finished
2009_8,button,brawn,6,6,6,3.0,60,Finished
2009_8,trulli,toyota,4,7,7,2.0,60,Finished
2009_8,raikkonen,ferrari,9,8,8,1.0,60,Finished
2009_8,glock,toyota,8,9,9,0.0,60,Finished
2009_8,fisichella,force_india,16,10,10,0.0,60,Finished
2009_8,nakajima,williams,5,11,11,0.0,60,Finished
2009_8,piquet_jr,renault,14,12,12,0.0,59,+1 Lap
2009_8,kubica,bmw_sauber,12,13,13,0.0,59,+1 Lap
2009_8,alonso,renault,10,14,14,0.0,59,+1 Lap
2009_8,heidfeld,bmw_sauber,15,15,15,0.0,59,+1 Lap
2009_8,hamilton,mclaren,18,16,16,0.0,59,+1 Lap
2009_8,sutil,force_india,20,17,17,0.0,59,+1 Lap
2009_8,buemi,toro_rosso,19,18,18,0.0,59,+1 Lap
2009_8,bourdais,toro_rosso,17,\N,19,0.0,37,Collision
2009_8,kovalainen,mclaren,13,\N,20,0.0,36,Collision
2009_9,webber,red_bull,1,1,1,10.0,60,Finished
2009_9,vettel,red_bull,4,2,2,8.0,60,Finished
2009_9,massa,ferrari,8,3,3,6.0,60,Finished
2009_9,rosberg,williams,15,4,4,5.0,60,Finished
2009_9,button,brawn,3,5,5,4.0,60,Finished
2009_9,barrichello,brawn,2,6,6,3.0,60,Finished
2009_9,alonso,renault,12,7,7,2.0,60,Finished
2009_9,kovalainen,mclaren,6,8,8,1.0,60,Finished
2009_9,glock,toyota,20,9,9,0.0,60,Finished
2009_9,heidfeld,bmw_sauber,11,10,10,0.0,60,Finished
2009_9,fisichella,force_india,18,11,11,0.0,60,Finished
2009_9,nakajima,williams,13,12,12,0.0,60,Finished
2009_9,piquet_jr,renault,10,13,13,0.0,60,Finished
2009_9,kubica,bmw_sauber,16,14,14,0.0,60,Finished
2009_9,sutil,force_india,7,15,15,0.0,60,Finished
2009_9,buemi,toro_rosso,17,16,16,0.0,60,Finished
2009_9,trulli,toyota,14,17,17,0.0,60,Finished
2009_9,hamilton,mclaren,5,18,18,0.0,59,+1 Lap
2009_9,raikkonen,ferrari,9,\N,19,0.0,34,Engine
2009_9,bourdais,toro_rosso,19,\N,20,0.0,18,Hydraulics
2009_10,hamilton,mclaren,4,1,1,10.0,70,Finished
2009_10,raikkonen,ferrari,7,2,2,8.0,70,Finished
2009_10,webber,red_bull,3,3,3,6.0,70,Finished
2009_10,rosberg,williams,5,4,4,5.0,70,Finished
2009_10,kovalainen,mclaren,6,5,5,4.0,70,Finished
2009_10,glock,toyota,13,6,6,3.0,70,Finished
2009_10,button,brawn,8,7,7,2.0,70,Finished
2009_10,trulli,toyota,11,8,8,1.0,70,Finished
2009_10,nakajima,williams,9,9,9,0.0,70,Finished
2009_10,barrichello,brawn,12,10,10,0.0,70,Finished
2009_10,heidfeld,bmw_sauber,15,11,11,0.0,70,Finished
2009_10,piquet_jr,renault,14,12,12,0.0,70,Finished
2009_10,kubica,bmw_sauber,18,13,13,0.0,70,Finished
2009_10,fisichella,force_india,16,14,14,0.0,69,+1 Lap
2009_10,alguersuari,toro_rosso,19,15,15,0.0,69,+1 Lap
2009_10,buemi,toro_rosso,10,16,16,0.0,69,+1 Lap
2009_10,vettel,red_bull,2,\N,17,0.0,29,Suspension
2009_10,alonso,renault,1,\N,18,0.0,15,Wheel
2009_10,sutil,force_india,17,\N,19,0.0,1,Overheating
2009_10,massa,ferrari,0,\N,20,0.0,0,Withdrew
2009_11,barrichello,brawn,3,1,1,10.0,57,Finished
2009_11,hamilton,mclaren,1,2,2,8.0,57,Finished
2009_11,raikkonen,ferrari,6,3,3,6.0,57,Finished
2009_11,kovalainen,mclaren,2,4,4,5.0,57,Finished
2009_11,rosberg,williams,7,5,5,4.0,57,Finished
2009_11,alonso,renault,8,6,6,3.0,57,Finished
2009_11,button,brawn,5,7,7,2.0,57,Finished
2009_11,kubica,bmw_sauber,10,8,8,1.0,57,Finished
2009_11,webber,red_bull,9,9,9,0.0,57,Finished
2009_11,sutil,force_india,12,10,10,0.0,57,Finished
2009_11,heidfeld,bmw_sauber,11,11,11,0.0,57,Finished
2009_11,fisichella,force_india,16,12,12,0.0,57,Finished
2009_11,trulli,toyota,18,13,13,0.0,57,Finished
2009_11,glock,toyota,13,14,14,0.0,57,Finished
2009_11,grosjean,renault,14,15,15,0.0,57,Finished
2009_11,alguersuari,toro_rosso,19,16,16,0.0,56,+1 Lap
2009_11,badoer,ferrari,20,17,17,0.0,56,+1 Lap
2009_11,nakajima,williams,17,18,18,0.0,54,+3 Laps
2009_11,buemi,toro_rosso,15,\N,19,0.0,41,Brakes
2009_11,vettel,red_bull,4,\N,20,0.0,23,Engine
2009_12,raikkonen,ferrari,6,1,1,10.0,44,Finished
2009_12,fisichella,force_india,1,2,2,8.0,44,Finished
2009_12,vettel,red_bull,8,3,3,6.0,44,Finished
2009_12,kubica,bmw_sauber,5,4,4,5.0,44,Finished
2009_12,heidfeld,bmw_sauber,3,5,5,4.0,44,Finished
2009_12,kovalainen,mclaren,15,6,6,3.0,44,Finished
2009_12,barrichello,brawn,4,7,7,2.0,44,Finished
2009_12,rosberg,williams,10,8,8,1.0,44,Finished
2009_12,webber,red_bull,9,9,9,0.0,44,Finished
2009_12,glock,toyota,7,10,10,0.0,44,Finished
2009_12,sutil,force_india,11,11,11,0.0,44,Finished
2009_12,buemi,toro_rosso,16,12,12,0.0,44,Finished
2009_12,nakajima,williams,18,13,13,0.0,44,Finished
2009_12,badoer,ferrari,20,14,14,0.0,44,Finished
2009_12,alonso,renault,13,\N,15,0.0,26,Retired
2009_12,trulli,toyota,2,\N,16,0.0,21,Brakes
2009_12,button,brawn,14,\N,17,0.0,0,Collision
2009_12,grosjean,renault,19,\N,18,0.0,0,Collision
2009_12,hamilton,mclaren,12,\N,19,0.0,0,Collision
2009_12,alguersuari,toro_rosso,17,\N,20,0.0,0,Collision
2009_13,barrichello,brawn,5,1,1,10.0,53,Finished
2009_13,button,brawn,6,2,2,8.0,53,Finished
2009_13,raikkonen,ferrari,3,3,3,6.0,53,Finished
2009_13,sutil,force_india,2,4,4,5.0,53,Finished
2009_13,alonso,renault,8,5,5,4.0,53,Finished
2009_13,kovalainen,mclaren,4,6,6,3.0,53,Finished
2009_13,heidfeld,bmw_sauber,15,7,7,2.0,53,Finished
2009_13,vettel,red_bull,9,8,8,1.0,53,Finished
2009_13,fisichella,ferrari,14,9,9,0.0,53,Finished
2009_13,nakajima,williams,17,10,10,0.0,53,Finished
2009_13,glock,toyota,16,11,11,0.0,53,Finished
2009_13,hamilton,mclaren,1,12,12,0.0,52,Accident
2009_13,buemi,toro_rosso,19,13,13,0.0,52,+1 Lap
2009_13,trulli,toyota,11,14,14,0.0,52,+1 Lap
2009_13,grosjean,renault,12,15,15,0.0,52,+1 Lap
2009_13,rosberg,williams,18,16,16,0.0,51,+2 Laps
2009_13,liuzzi,force_india,7,\N,17,0.0,22,Transmission
2009_13,alguersuari,toro_rosso,20,\N,18,0.0,19,Retired
2009_13,kubica,bmw_sauber,13,\N,19,0.0,15,Oil leak
2009_13,webber,red_bull,10,\N,20,0.0,0,Collision
2009_14,hamilton,mclaren,1,1,1,10.0,61,Finished
2009_14,glock,toyota,6,2,2,8.0,61,Finished
2009_14,alonso,renault,5,3,3,6.0,61,Finished
2009_14,vettel,red_bull,2,4,4,5.0,61,Finished
2009_14,button,brawn,11,5,5,4.0,61,Finished
2009_14,barrichello,brawn,9,6,6,3.0,61,Finished
2009_14,kovalainen,mclaren,8,7,7,2.0,61,Finished
2009_14,kubica,bmw_sauber,7,8,8,1.0,61,Finished
2009_14,nakajima,williams,10,9,9,0.0,61,Finished
2009_14,raikkonen,ferrari,12,10,10,0.0,61,Finished
2009_14,rosberg,williams,3,11,11,0.0,61,Finished
2009_14,trulli,toyota,14,12,12,0.0,61,Finished
2009_14,fisichella,ferrari,17,13,13,0.0,61,Finished
2009_14,liuzzi,force_india,19,14,14,0.0,61,Finished
2009_14,alguersuari,toro_rosso,16,\N,15,0.0,47,Brakes
2009_14,buemi,toro_rosso,13,\N,16,0.0,47,Gearbox
2009_14,webber,red_bull,4,\N,17,0.0,45,Brakes
2009_14,sutil,force_india,15,\N,18,0.0,23,Collision
2009_14,heidfeld,bmw_sauber,20,\N,19,0.0,19,Collision
2009_14,grosjean,renault,18,\N,20,0.0,3,Brakes
2009_15,vettel,red_bull,1,1,1,10.0,53,Finished
2009_15,trulli,toyota,2,2,2,8.0,53,Finished
2009_15,hamilton,mclaren,3,3,3,6.0,53,Finished
2009_15,raikkonen,ferrari,5,4,4,5.0,53,Finished
2009_15,rosberg,williams,7,5,5,4.0,53,Finished
2009_15,heidfeld,bmw_sauber,4,6,6,3.0,53,Finished
2009_15,barrichello,brawn,6,7,7,2.0,53,Finished
2009_15,button,brawn,10,8,8,1.0,53,Finished
2009_15,kubica,bmw_sauber,9,9,9,0.0,53,Finished
2009_15,alonso,renault,16,10,10,0.0,53,Finished
2009_15,kovalainen,mclaren,11,11,11,0.0,53,Finished
2009_15,fisichella,ferrari,14,12,12,0.0,53,Finished
2009_15,sutil,force_india,8,13,13,0.0,53,Finished
2009_15,liuzzi,force_india,18,14,14,0.0,53,Finished
2009_15,nakajima,williams,15,15,15,0.0,53,Finished
2009_15,grosjean,renault,17,16,16,0.0,52,+1 Lap
2009_15,webber,red_bull,19,17,17,0.0,51,+2 Laps
2009_15,alguersuari,toro_rosso,12,\N,18,0.0,43,Accident
2009_15,buemi,toro_rosso,13,\N,19,0.0,11,Clutch
2009_15,glock,toyota,20,\N,20,0.0,0,Injured
2009_16,webber,red_bull,2,1,1,10.0,71,Finished
2009_16,kubica,bmw_sauber,8,2,2,8.0,71,Finished
2009_16,hamilton,mclaren,17,3,3,6.0,71,Finished
2009_16,vettel,red_bull,15,4,4,5.0,71,Finished
2009_16,button,brawn,14,5,5,4.0,71,Finished
2009_16,raikkonen,ferrari,5,6,6,3.0,71,Finished
2009_16,buemi,toro_rosso,6,7,7,2.0,71,Finished
2009_16,barrichello,brawn,1,8,8,1.0,71,Finished
2009_16,kovalainen,mclaren,16,9,9,0.0,71,Finished
2009_16,kobayashi,toyota,11,10,10,0.0,71,Finished
2009_16,fisichella,ferrari,19,11,11,0.0,71,Finished
2009_16,liuzzi,force_india,20,12,12,0.0,71,Finished
2009_16,grosjean,renault,13,13,13,0.0,70,+1 Lap
2009_16,alguersuari,toro_rosso,12,14,14,0.0,70,+1 Lap
2009_16,nakajima,williams,9,\N,15,0.0,30,Accident
2009_16,rosberg,williams,7,\N,16,0.0,27,Gearbox
2009_16,heidfeld,bmw_sauber,18,\N,17,0.0,21,Out of fuel
2009_16,sutil,force_india,3,\N,18,0.0,0,Accident
2009_16,trulli,toyota,4,\N,19,0.0,0,Accident
2009_16,alonso,renault,10,\N,20,0.0,0,Accident
2009_17,vettel,red_bull,2,1,1,10.0,55,Finished
2009_17,webber,red_bull,3,2,2,8.0,55,Finished
2009_17,button,brawn,5,3,3,6.0,55,Finished
2009_17,barrichello,brawn,4,4,4,5.0,55,Finished
2009_17,heidfeld,bmw_sauber,8,5,5,4.0,55,Finished
2009_17,kobayashi,toyota,12,6,6,3.0,55,Finished
2009_17,trulli,toyota,6,7,7,2.0,55,Finished
2009_17,buemi,toro_rosso,10,8,8,1.0,55,Finished
2009_17,rosberg,williams,9,9,9,0.0,55,Finished
2009_17,kubica,bmw_sauber,7,10,10,0.0,55,Finished
2009_17,kovalainen,mclaren,18,11,11,0.0,55,Finished
2009_17,raikkonen,ferrari,11,12,12,0.0,55,Finished
2009_17,nakajima,williams,13,13,13,0.0,55,Finished
2009_17,alonso,renault,15,14,14,0.0,55,Finished
2009_17,liuzzi,force_india,16,15,15,0.0,55,Finished
2009_17,fisichella,ferrari,20,16,16,0.0,54,+1 Lap
2009_17,sutil,force_india,17,17,17,0.0,54,+1 Lap
2009_17,grosjean,renault,19,18,18,0.0,54,+1 Lap
2009_17,hamilton,mclaren,1,\N,19,0.0,20,Brakes
2009_17,alguersuari,toro_rosso,14,\N,20,0.0,18,Gearbox
2010_1,alonso,ferrari,3,1,1,25.0,49,Finished
2010_1,massa,ferrari,2,2,2,18.0,49,Finished
2010_1,hamilton,mclaren,4,3,3,15.0,49,Finished
2010_1,vettel,red_bull,1,4,4,12.0,49,Finished
2010_1,rosberg,mercedes,5,5,5,10.0,49,Finished
2010_1,michael_schumacher,mercedes,7,6,6,8.0,49,Finished
2010_1,button,mclaren,8,7,7,6.0,49,Finished
2010_1,webber,red_bull,6,8,8,4.0,49,Finished
2010_1,liuzzi,force_india,12,9,9,2.0,49,Finished
2010_1,barrichello,williams,11,10,10,1.0,49,Finished
2010_1,kubica,renault,9,11,11,0.0,49,Finished
2010_1,sutil,force_india,10,12,12,0.0,49,Finished
2010_1,alguersuari,toro_rosso,18,13,13,0.0,49,Finished
2010_1,hulkenberg,williams,13,14,14,0.0,48,+1 Lap
2010_1,kovalainen,lotus_racing,21,15,15,0.0,47,+2 Laps
2010_1,buemi,toro_rosso,15,16,16,0.0,46,Electrical
2010_1,trulli,lotus_racing,20,17,17,0.0,46,Hydraulics
2010_1,rosa,sauber,14,\N,18,0.0,28,Hydraulics
2010_1,bruno_senna,hrt,23,\N,19,0.0,17,Overheating
2010_1,glock,virgin,19,\N,20,0.0,16,Gearbox
2010_1,petrov,renault,17,\N,21,0.0,13,Suspension
2010_1,kobayashi,sauber,16,\N,22,0.0,11,Hydraulics
2010_1,grassi,virgin,22,\N,23,0.0,2,Hydraulics
2010_1,chandhok,hrt,24,\N,24,0.0,1,Accident
2010_2,button,mclaren,4,1,1,25.0,58,Finished
2010_2,kubica,renault,9,2,2,18.0,58,Finished
2010_2,massa,ferrari,5,3,3,15.0,58,Finished
2010_2,alonso,ferrari,3,4,4,12.0,58,Finished
2010_2,rosberg,mercedes,6,5,5,10.0,58,Finished
2010_2,hamilton,mclaren,11,6,6,8.0,58,Finished
2010_2,liuzzi,force_india,13,7,7,6.0,58,Finished
2010_2,barrichello,williams,8,8,8,4.0,58,Finished
2010_2,webber,red_bull,2,9,9,2.0,58,Finished
2010_2,michael_schumacher,mercedes,7,10,10,1.0,58,Finished
2010_2,alguersuari,toro_rosso,17,11,11,0.0,58,Finished
2010_2,rosa,sauber,14,12,12,0.0,58,Finished
2010_2,kovalainen,lotus_racing,19,13,13,0.0,56,+2 Laps
2010_2,chandhok,hrt,22,14,14,0.0,53,+5 Laps
2010_2,glock,virgin,23,\N,15,0.0,41,Suspension
2010_2,grassi,virgin,24,\N,16,0.0,26,Hydraulics
2010_2,vettel,red_bull,1,\N,17,0.0,25,Wheel
2010_2,sutil,force_india,10,\N,18,0.0,9,Engine
2010_2,petrov,renault,18,\N,19,0.0,9,Spun off
2010_2,bruno_senna,hrt,21,\N,20,0.0,4,Hydraulics
2010_2,buemi,toro_rosso,12,\N,21,0.0,0,Collision
2010_2,hulkenberg,williams,15,\N,22,0.0,0,Collision
2010_2,kobayashi,sauber,16,\N,23,0.0,0,Collision
2010_2,trulli,lotus_racing,20,\N,24,0.0,0,Hydraulics
2010_3,vettel,red_bull,3,1,1,25.0,56,Finished
2010_3,webber,red_bull,1,2,2,18.0,56,Finished
2010_3,rosberg,mercedes,2,3,3,15.0,56,Finished
2010_3,kubica,renault,6,4,4,12.0,56,Finished
2010_3,sutil,force_india,4,5,5,10.0,56,Finished
2010_3,hamilton,mclaren,20,6,6,8.0,56,Finished
2010_3,massa,ferrari,21,7,7,6.0,56,Finished
2010_3,button,mclaren,17,8,8,4.0,56,Finished
2010_3,alguersuari,toro_rosso,14,9,9,2.0,56,Finished
2010_3,hulkenberg,williams,5,10,10,1.0,56,Finished
2010_3,buemi,toro_rosso,13,11,11,0.0,56,Finished
2010_3,barrichello,williams,7,12,12,0.0,55,+1 Lap
2010_3,alonso,ferrari,19,13,13,0.0,54,Engine
2010_3,grassi,virgin,24,14,14,0.0,53,+3 Laps
2010_3,chandhok,hrt,22,15,15,0.0,53,+3 Laps
2010_3,bruno_senna,hrt,23,16,16,0.0,52,+4 Laps
2010_3,trulli,lotus_racing,18,17,17,0.0,51,+5 Laps
2010_3,kovalainen,lotus_racing,15,\N,18,0.0,46,+10 Laps
2010_3,petrov,renault,11,\N,19,0.0,32,Gearbox
2010_3,liuzzi,force_india,10,\N,20,0.0,12,Throttle
2010_3,michael_schumacher,mercedes,8,\N,21,0.0,9,Wheel
2010_3,kobayashi,sauber,9,\N,22,0.0,8,Engine
2010_3,glock,virgin,16,\N,23,0.0,2,Spun off
2010_3,rosa,sauber,12,\N,24,0.0,0,Engine
2010_4,button,mclaren,5,1,1,25.0,56,Finished
2010_4,hamilton,mclaren,6,2,2,18.0,56,Finished
2010_4,rosberg,mercedes,4,3,3,15.0,56,Finished
2010_4,alonso,ferrari,3,4,4,12.0,56,Finished
2010_4,kubica,renault,8,5,5,10.0,56,Finished
2010_4,vettel,red_bull,1,6,6,8.0,56,Finished
2010_4,petrov,renault,14,7,7,6.0,56,Finished
2010_4,webber,red_bull,2,8,8,4.0,56,Finished
2010_4,massa,ferrari,7,9,9,2.0,56,Finished
2010_4,michael_schumacher,mercedes,9,10,10,1.0,56,Finished
2010_4,sutil,force_india,10,11,11,0.0,56,Finished
2010_4,barrichello,williams,11,12,12,0.0,56,Finished
2010_4,alguersuari,toro_rosso,12,13,13,0.0,56,Finished
2010_4,kovalainen,lotus_racing,21,14,14,0.0,55,+1 Lap
2010_4,hulkenberg,williams,16,15,15,0.0,55,+1 Lap
2010_4,bruno_senna,hrt,23,16,16,0.0,54,+2 Laps
2010_4,chandhok,hrt,24,17,17,0.0,52,+4 Laps
2010_4,trulli,lotus_racing,20,\N,18,0.0,26,Hydraulics
2010_4,grassi,virgin,22,\N,19,0.0,8,Clutch
2010_4,rosa,sauber,17,\N,20,0.0,7,Technical
2010_4,buemi,toro_rosso,13,\N,21,0.0,0,Accident
2010_4,kobayashi,sauber,15,\N,22,0.0,0,Accident
2010_4,liuzzi,force_india,18,\N,23,0.0,0,Accident
2010_4,glock,virgin,19,\N,24,0.0,0,Engine
2010_5,webber,red_bull,1,1,1,25.0,66,Finished
2010_5,alonso,ferrari,4,2,2,18.0,66,Finished
2010_5,vettel,red_bull,2,3,3,15.0,66,Finished
2010_5,michael_schumacher,mercedes,6,4,4,12.0,66,Finished
2010_5,button,mclaren,5,5,5,10.0,66,Finished
2010_5,massa,ferrari,9,6,6,8.0,66,Finished
2010_5,sutil,force_india,11,7,7,6.0,66,Finished
2010_5,kubica,renault,7,8,8,4.0,66,Finished
2010_5,barrichello,williams,17,9,9,2.0,65,+1 Lap
2010_5,alguersuari,toro_rosso,15,10,10,1.0,65,+1 Lap
2010_5,petrov,renault,19,11,11,0.0,65,+1 Lap
2010_5,kobayashi,sauber,10,12,12,0.0,65,+1 Lap
2010_5,rosberg,mercedes,8,13,13,0.0,65,+1 Lap
2010_5,hamilton,mclaren,3,14,14,0.0,64,Puncture
2010_5,liuzzi,force_india,16,15,15,0.0,64,Engine
2010_5,hulkenberg,williams,13,16,16,0.0,64,+2 Laps
2010_5,trulli,lotus_racing,18,17,17,0.0,63,+3 Laps
2010_5,glock,virgin,22,18,18,0.0,63,+3 Laps
2010_5,grassi,virgin,23,19,19,0.0,62,+4 Laps
2010_5,buemi,toro_rosso,14,\N,20,0.0,42,Hydraulics
2010_5,chandhok,hrt,24,\N,21,0.0,27,Suspension
2010_5,rosa,sauber,12,\N,22,0.0,18,Collision
2010_5,bruno_senna,hrt,21,\N,23,0.0,0,Accident
2010_5,kovalainen,lotus_racing,20,\N,24,0.0,0,Gearbox
2010_6,webber,red_bull,1,1,1,25.0,78,Finished
2010_6,vettel,red_bull,3,2,2,18.0,78,Finished
2010_6,kubica,renault,2,3,3,15.0,78,Finished
2010_6,massa,ferrari,4,4,4,12.0,78,Finished
2010_6,hamilton,mclaren,5,5,5,10.0,78,Finished
2010_6,alonso,ferrari,24,6,6,8.0,78,Finished
2010_6,rosberg,mercedes,6,7,7,6.0,78,Finished
2010_6,sutil,force_india,12,8,8,4.0,78,Finished
2010_6,liuzzi,force_india,10,9,9,2.0,78,Finished
2010_6,buemi,toro_rosso,13,10,10,1.0,78,Finished
2010_6,alguersuari,toro_rosso,17,11,11,0.0,78,Finished
2010_6,michael_schumacher,mercedes,7,12,12,0.0,78,Finished
2010_6,petrov,renault,14,13,13,0.0,73,Brakes
2010_6,chandhok,hrt,23,14,14,0.0,70,Collision
2010_6,trulli,lotus_racing,19,15,15,0.0,70,Collision
2010_6,kovalainen,lotus_racing,18,\N,16,0.0,58,Steering
2010_6,bruno_senna,hrt,22,\N,17,0.0,58,Hydraulics
2010_6,barrichello,williams,9,\N,18,0.0,30,Suspension
2010_6,kobayashi,sauber,16,\N,19,0.0,26,Gearbox
2010_6,grassi,virgin,21,\N,20,0.0,25,Wheel
2010_6,glock,virgin,20,\N,21,0.0,22,Track rod
2010_6,rosa,sauber,15,\N,22,0.0,21,Hydraulics
2010_6,button,mclaren,8,\N,23,0.0,2,Engine
2010_6,hulkenberg,williams,11,\N,24,0.0,0,Front wing
2010_7,hamilton,mclaren,2,1,1,25.0,58,Finished
2010_7,button,mclaren,4,2,2,18.0,58,Finished
2010_7,webber,red_bull,1,3,3,15.0,58,Finished
2010_7,michael_schumacher,mercedes,5,4,4,12.0,58,Finished
2010_7,rosberg,mercedes,6,5,5,10.0,58,Finished
2010_7,kubica,renault,7,6,6,8.0,58,Finished
2010_7,massa,ferrari,8,7,7,6.0,58,Finished
2010_7,alonso,ferrari,12,8,8,4.0,58,Finished
2010_7,sutil,force_india,11,9,9,2.0,58,Finished
2010_7,kobayashi,sauber,10,10,10,1.0,58,Finished
2010_7,rosa,sauber,13,11,11,0.0,58,Finished
2010_7,alguersuari,toro_rosso,16,12,12,0.0,58,Finished
2010_7,liuzzi,force_india,18,13,13,0.0,57,+1 Lap
2010_7,barrichello,williams,15,14,14,0.0,57,+1 Lap
2010_7,petrov,renault,9,15,15,0.0,57,+1 Lap
2010_7,buemi,toro_rosso,14,16,16,0.0,57,+1 Lap
2010_7,hulkenberg,williams,17,17,17,0.0,57,+1 Lap
2010_7,glock,virgin,21,18,18,0.0,55,+3 Laps
2010_7,grassi,virgin,23,19,19,0.0,55,+3 Laps
2010_7,chandhok,hrt,24,20,20,0.0,52,Fuel pump
2010_7,bruno_senna,hrt,22,\N,21,0.0,46,Fuel pressure
2010_7,vettel,red_bull,3,\N,22,0.0,39,Collision
2010_7,kovalainen,lotus_racing,20,\N,23,0.0,33,Hydraulics
2010_7,trulli,lotus_racing,19,\N,24,0.0,32,Hydraulics
2010_8,hamilton,mclaren,1,1,1,25.0,70,Finished
2010_8,button,mclaren,4,2,2,18.0,70,Finished
2010_8,alonso,ferrari,3,3,3,15.0,70,Finished
2010_8,vettel,red_bull,2,4,4,12.0,70,Finished
2010_8,webber,red_bull,7,5,5,10.0,70,Finished
2010_8,rosberg,mercedes,10,6,6,8.0,70,Finished
2010_8,kubica,renault,8,7,7,6.0,70,Finished
2010_8,buemi,toro_rosso,15,8,8,4.0,69,+1 Lap
2010_8,liuzzi,force_india,5,9,9,2.0,69,+1 Lap
2010_8,sutil,force_india,9,10,10,1.0,69,+1 Lap
2010_8,michael_schumacher,mercedes,13,11,11,0.0,69,+1 Lap
2010_8,alguersuari,toro_rosso,16,12,12,0.0,69,+1 Lap
2010_8,hulkenberg,williams,12,13,13,0.0,69,+1 Lap
2010_8,barrichello,williams,11,14,14,0.0,69,+1 Lap
2010_8,massa,ferrari,6,15,15,0.0,69,+1 Lap
